age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
56,retired,married,secondary,no,4563,yes,yes,cellular,21,nov,19,2,179,3,other,0
70,retired,divorced,primary,no,3933,no,no,cellular,11,aug,651,1,-1,0,,1
58,retired,married,secondary,no,18012,yes,no,cellular,13,may,133,1,274,6,failure,0
49,retired,divorced,secondary,no,31839,no,yes,cellular,4,feb,1226,1,-1,0,,1
60,management,divorced,tertiary,no,1098,no,no,cellular,3,jun,593,1,-1,0,,1
56,retired,single,secondary,no,4311,yes,no,cellular,20,nov,367,8,-1,0,,0
57,retired,married,secondary,no,16971,yes,no,,12,jun,146,1,-1,0,,0
56,admin.,married,secondary,no,3870,no,no,,12,jun,243,1,-1,0,,0
57,retired,married,secondary,no,0,no,no,cellular,22,aug,527,6,-1,0,,0
59,retired,married,secondary,no,0,yes,yes,,28,may,109,1,-1,0,,0
63,retired,married,primary,no,345,no,no,telephone,27,apr,325,1,180,7,failure,1
58,retired,married,tertiary,yes,0,no,yes,cellular,25,jul,138,4,-1,0,,0
59,management,married,secondary,no,0,no,yes,cellular,10,jul,60,1,-1,0,,0
49,retired,married,secondary,no,198,yes,yes,cellular,21,nov,59,4,-1,0,,0
59,housemaid,married,secondary,no,1362,no,no,cellular,21,aug,162,1,-1,0,,0
59,retired,married,secondary,no,2871,no,no,cellular,8,mar,301,1,89,2,success,1
54,retired,married,tertiary,no,5334,no,no,cellular,14,aug,319,1,268,2,failure,0
53,blue-collar,married,,no,333,no,no,,20,jun,39,3,-1,0,,0
52,retired,single,secondary,no,6996,no,no,cellular,29,jul,108,2,-1,0,,0
54,retired,divorced,secondary,no,8604,no,no,cellular,18,nov,42,1,-1,0,,0
49,retired,married,secondary,no,513,no,no,telephone,5,feb,260,6,-1,0,,0
59,retired,married,secondary,no,2508,yes,no,,7,may,106,1,-1,0,,0
49,retired,married,tertiary,no,5424,yes,no,cellular,1,jun,205,1,95,1,success,1
65,retired,married,secondary,no,3528,no,no,cellular,6,aug,111,1,184,1,failure,0
53,retired,married,secondary,no,1980,no,no,cellular,2,feb,210,1,272,2,failure,0
56,retired,married,secondary,no,510,yes,no,cellular,5,may,200,2,294,4,other,0
52,self-employed,single,primary,no,651,no,yes,cellular,15,jul,193,6,-1,0,,0
51,technician,married,,no,-522,yes,yes,cellular,17,nov,348,1,-1,0,,0
54,technician,married,secondary,no,3897,yes,no,cellular,25,may,104,1,-1,0,,0
49,retired,married,secondary,no,1737,yes,no,,28,may,396,1,-1,0,,0
56,retired,married,secondary,no,831,no,no,cellular,4,aug,143,1,-1,0,,0
59,retired,married,primary,no,0,no,no,,18,jun,1009,1,-1,0,,0
55,retired,divorced,primary,no,8769,yes,no,,15,may,104,2,-1,0,,0
63,retired,married,primary,no,345,no,no,telephone,27,apr,325,1,180,7,failure,1
49,retired,married,tertiary,no,7704,yes,no,cellular,10,jul,192,1,-1,0,,0
50,retired,divorced,primary,no,447,yes,no,,7,may,74,1,-1,0,,0
62,retired,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,,0
49,management,single,tertiary,no,1740,no,no,,19,may,310,2,-1,0,,0
74,retired,married,tertiary,no,14736,no,no,telephone,20,apr,268,2,181,3,failure,0
58,retired,married,tertiary,no,0,no,yes,cellular,30,jan,540,1,2,2,other,0
57,management,married,secondary,no,1971,yes,no,telephone,11,may,20,5,-1,0,,0
51,management,married,tertiary,no,2982,no,no,cellular,3,sep,268,1,98,3,failure,0
51,retired,married,primary,no,-3,no,no,,28,may,110,8,-1,0,,0
54,retired,married,tertiary,no,19770,no,no,cellular,22,jun,160,4,-1,0,,0
59,management,divorced,tertiary,no,153,no,no,cellular,28,aug,129,2,-1,0,,0
51,retired,married,secondary,no,156,yes,yes,telephone,23,jul,36,15,-1,0,,0
60,retired,married,secondary,no,5220,no,no,cellular,13,mar,296,2,-1,0,,1
53,retired,married,tertiary,no,9531,no,no,cellular,8,aug,92,2,-1,0,,0
51,retired,divorced,secondary,no,1020,yes,no,,8,may,186,1,-1,0,,0
51,retired,married,primary,no,669,yes,no,,5,jun,131,3,-1,0,,0
53,retired,married,primary,no,9948,yes,no,,23,may,331,6,-1,0,,0
58,retired,married,tertiary,no,1083,no,no,cellular,14,aug,503,2,-1,0,,0
53,management,married,tertiary,no,225,no,no,cellular,20,aug,216,2,-1,0,,0
50,retired,single,tertiary,no,1458,no,yes,,11,jan,28,1,-1,0,,0
54,retired,divorced,secondary,no,0,yes,no,cellular,28,jan,87,2,-1,0,,0
52,retired,married,secondary,no,1914,yes,no,cellular,23,jul,213,1,-1,0,,0
57,retired,married,primary,no,156,yes,no,,5,may,38,1,-1,0,,0
68,retired,married,primary,no,23835,no,no,cellular,27,apr,252,1,181,1,failure,0
54,retired,divorced,tertiary,no,0,yes,yes,cellular,29,jan,309,3,-1,0,,0
50,retired,divorced,secondary,no,669,no,no,cellular,5,feb,221,1,-1,0,,0
62,retired,married,tertiary,no,0,no,no,cellular,17,dec,188,2,-1,0,,0
62,retired,married,secondary,no,10020,no,no,cellular,4,aug,259,1,35,1,failure,0
53,retired,married,secondary,no,4071,no,no,cellular,28,jan,146,1,-1,0,,0
55,technician,married,tertiary,no,2622,yes,no,,15,may,314,11,-1,0,,0
49,retired,married,secondary,no,14538,no,no,,20,jun,638,9,-1,0,,0
67,retired,married,,no,18960,no,no,telephone,19,aug,578,2,-1,0,,0
50,retired,married,primary,no,0,no,no,cellular,21,nov,281,2,191,2,failure,0
49,retired,married,primary,no,1404,no,no,cellular,5,aug,608,2,-1,0,,0
59,services,married,primary,no,4686,yes,no,telephone,6,apr,471,2,270,1,other,0
57,retired,married,,no,0,no,no,cellular,22,aug,173,1,-1,0,,0
57,retired,married,secondary,no,633,yes,no,,5,may,248,2,-1,0,,0
52,retired,married,secondary,no,-534,yes,yes,cellular,11,may,124,2,347,1,failure,0
51,retired,divorced,secondary,no,1029,yes,no,,30,may,78,2,-1,0,,0
55,retired,married,secondary,no,2949,no,no,telephone,11,jul,41,2,-1,0,,0
60,retired,married,primary,no,-6,yes,no,,8,may,75,1,-1,0,,0
50,retired,married,secondary,no,7086,yes,yes,cellular,23,jul,59,4,-1,0,,0
59,retired,married,primary,no,12429,no,no,,19,jun,122,1,-1,0,,0
51,blue-collar,divorced,secondary,no,339,no,no,cellular,15,may,71,3,-1,0,,0
49,blue-collar,married,secondary,no,966,no,no,cellular,14,aug,356,2,-1,0,,0
49,retired,married,primary,no,2355,no,no,,16,jun,190,6,-1,0,,0
57,admin.,divorced,,no,2661,no,no,,20,jun,43,8,-1,0,,0
59,retired,divorced,tertiary,no,8937,yes,no,cellular,21,jul,118,3,-1,0,,0
58,retired,married,secondary,no,300,yes,no,cellular,11,jul,186,2,-1,0,,0
52,admin.,married,secondary,no,8553,no,yes,telephone,2,feb,35,1,-1,0,,0
56,retired,divorced,tertiary,no,1224,yes,no,,27,may,274,1,-1,0,,0
77,retired,married,secondary,no,6369,no,no,telephone,4,feb,141,4,-1,0,,0
65,retired,married,secondary,no,3660,no,no,cellular,7,sep,127,1,186,2,failure,0
52,housemaid,married,secondary,no,3546,yes,no,cellular,18,nov,103,1,-1,0,,0
60,retired,married,secondary,no,4260,yes,yes,,6,jun,39,4,-1,0,,0
74,retired,married,primary,no,837,no,no,telephone,15,oct,227,1,-1,0,,0
58,retired,married,primary,no,207,no,no,cellular,29,aug,76,8,-1,0,,0
57,blue-collar,divorced,primary,no,15123,yes,no,cellular,16,apr,284,1,336,1,failure,0
50,housemaid,married,primary,no,255,no,no,cellular,21,nov,714,1,-1,0,,0
54,retired,single,secondary,no,10032,yes,no,cellular,14,may,12,8,-1,0,,0
51,retired,married,secondary,no,2418,no,no,,20,jun,32,1,-1,0,,0
50,retired,married,,no,3804,yes,yes,,29,may,145,2,-1,0,,0
67,retired,married,tertiary,no,2103,no,no,cellular,6,aug,254,2,-1,0,,1
59,retired,married,primary,no,4281,no,no,,18,jun,140,2,-1,0,,0
49,retired,single,tertiary,no,1479,no,no,cellular,1,jun,161,1,39,1,failure,0
59,admin.,married,secondary,no,4419,no,no,telephone,20,nov,106,1,-1,0,,0
61,retired,married,primary,no,168,no,no,cellular,7,sep,288,3,-1,0,,1
59,retired,married,tertiary,no,1047,no,no,cellular,12,aug,124,4,-1,0,,0
54,retired,married,primary,no,2343,yes,no,,9,may,103,2,-1,0,,0
60,admin.,divorced,secondary,no,2049,no,no,cellular,8,nov,507,1,-1,0,,0
54,entrepreneur,divorced,,no,14208,yes,no,telephone,6,apr,475,6,307,5,failure,1
73,retired,married,,no,10329,no,no,telephone,4,sep,770,3,-1,0,,1
76,retired,married,primary,no,6669,no,no,telephone,4,feb,429,1,-1,0,,1
74,retired,married,secondary,no,5142,no,no,telephone,17,feb,127,1,-1,0,,1
55,retired,married,secondary,no,1551,yes,yes,,19,may,61,4,-1,0,,0
51,retired,divorced,tertiary,no,279,yes,yes,cellular,6,may,221,1,-1,0,,0
53,retired,married,primary,no,381,no,no,cellular,29,jan,78,2,-1,0,,0
59,retired,married,secondary,no,24321,no,no,,30,may,210,1,-1,0,,0
59,retired,married,primary,no,2235,no,no,cellular,26,aug,168,9,-1,0,,0
51,retired,divorced,primary,no,-1239,yes,no,,29,may,331,4,-1,0,,0
52,admin.,married,secondary,no,3708,yes,no,,6,may,247,1,-1,0,,0
49,retired,divorced,secondary,no,171,no,no,cellular,21,aug,396,3,-1,0,,0
57,retired,married,secondary,no,627,no,no,cellular,14,aug,56,4,-1,0,,0
63,retired,married,secondary,no,14256,no,no,cellular,2,sep,233,2,-1,0,,1
56,retired,married,secondary,no,1650,yes,no,cellular,12,may,398,2,-1,0,,0
58,retired,married,tertiary,no,408,yes,no,cellular,8,jul,199,1,-1,0,,0
59,admin.,divorced,secondary,no,522,yes,no,,16,may,204,1,-1,0,,0
56,retired,married,,no,1884,no,no,cellular,29,aug,96,2,-1,0,,0
51,retired,married,primary,no,1830,no,no,,9,jun,86,2,-1,0,,0
51,retired,married,secondary,no,0,yes,yes,cellular,16,apr,432,1,150,1,failure,0
58,retired,single,tertiary,no,1026,no,yes,cellular,11,jul,564,2,-1,0,,0
57,retired,married,secondary,no,498,no,no,cellular,4,aug,58,1,-1,0,,0
49,retired,married,primary,no,1092,no,no,cellular,4,aug,134,1,-1,0,,0
55,retired,married,secondary,no,117,no,no,,17,jun,20,1,-1,0,,0
52,retired,married,secondary,no,5256,no,yes,telephone,21,nov,346,4,123,8,failure,0
57,retired,divorced,,no,0,no,no,cellular,27,mar,102,1,-1,0,,0
53,technician,married,secondary,no,3957,no,no,,19,jun,1318,3,-1,0,,1
55,retired,single,secondary,no,246,no,yes,cellular,7,jul,500,1,-1,0,,0
51,retired,married,secondary,no,1179,yes,yes,cellular,30,jul,111,8,-1,0,,0
57,retired,divorced,secondary,no,117,yes,no,cellular,30,jul,354,3,-1,0,,0
62,blue-collar,married,primary,no,345,no,no,telephone,29,apr,75,3,-1,0,,0
50,retired,divorced,secondary,no,6045,yes,no,cellular,19,nov,242,1,-1,0,,0
49,retired,single,primary,no,1515,no,no,,9,jun,35,1,-1,0,,0
55,retired,married,secondary,no,4512,yes,yes,cellular,17,nov,761,1,-1,0,,1
49,retired,married,secondary,no,10824,yes,no,cellular,30,apr,252,1,168,1,success,1
56,retired,married,primary,no,558,yes,no,,2,jun,108,4,-1,0,,0
58,retired,married,secondary,no,3075,yes,no,,30,may,199,3,-1,0,,0
62,retired,married,primary,no,4545,yes,no,cellular,19,oct,131,1,187,2,failure,0
60,retired,divorced,secondary,no,4146,no,no,cellular,30,jul,112,10,-1,0,,0
53,retired,married,secondary,no,7941,yes,no,,30,may,121,1,-1,0,,0
54,management,single,secondary,no,1806,no,no,cellular,30,jul,101,2,-1,0,,0
53,management,married,secondary,no,5775,yes,no,,26,may,153,1,-1,0,,0
55,retired,single,secondary,no,6129,yes,no,cellular,18,nov,655,1,-1,0,,0
61,self-employed,divorced,tertiary,no,19830,no,no,cellular,24,feb,481,2,-1,0,,1
60,retired,married,secondary,no,7575,yes,no,,2,jun,94,4,-1,0,,0
49,admin.,married,secondary,no,0,no,no,cellular,1,jun,1460,1,-1,0,,1
61,retired,married,tertiary,no,261,yes,no,cellular,24,feb,190,2,-1,0,,0
50,retired,married,primary,no,2247,no,no,,8,may,297,2,-1,0,,0
51,retired,married,primary,no,1320,no,no,cellular,11,aug,46,5,-1,0,,0
60,retired,married,secondary,no,2472,yes,no,cellular,9,aug,265,1,181,8,success,1
57,retired,divorced,tertiary,no,480,no,no,cellular,13,aug,303,2,-1,0,,0
52,management,married,,no,2016,no,yes,cellular,17,nov,171,1,-1,0,,0
50,retired,married,primary,no,1260,no,no,,5,jun,107,1,-1,0,,0
60,retired,divorced,secondary,no,6189,no,no,cellular,21,aug,54,5,86,3,failure,0
55,management,married,tertiary,no,1620,no,no,cellular,19,nov,124,2,-1,0,,0
58,retired,married,,no,0,no,no,cellular,11,aug,273,2,-1,0,,0
60,retired,divorced,tertiary,no,12,yes,no,cellular,26,may,400,3,358,2,failure,0
59,retired,married,secondary,no,1131,no,yes,cellular,25,jul,468,4,-1,0,,0
53,retired,divorced,primary,no,-51,yes,yes,cellular,18,jul,508,1,-1,0,,0
59,retired,divorced,secondary,no,3,no,no,cellular,19,aug,335,1,-1,0,,1
56,blue-collar,married,primary,no,1227,yes,no,telephone,7,jul,176,6,-1,0,,0
55,technician,married,secondary,no,2865,yes,no,cellular,29,jan,104,1,-1,0,,0
53,retired,married,tertiary,no,21,no,yes,cellular,8,may,57,1,368,1,failure,0
57,management,married,,no,3162,no,no,,20,jun,25,3,-1,0,,0
50,retired,married,secondary,no,0,no,no,cellular,27,aug,97,7,-1,0,,0
50,retired,married,secondary,no,51,no,no,,20,jun,189,2,-1,0,,0
52,retired,married,secondary,no,-894,no,no,cellular,25,aug,228,4,-1,0,,0
55,retired,married,primary,no,2313,no,no,cellular,29,aug,98,19,-1,0,,0
56,retired,married,,no,13173,yes,no,,16,may,291,1,-1,0,,0
50,retired,married,secondary,no,2091,no,no,cellular,14,aug,118,4,-1,0,,0
54,blue-collar,married,primary,no,-657,yes,no,,15,may,276,4,-1,0,,0
51,retired,married,tertiary,no,5403,no,no,cellular,2,jul,82,1,77,3,success,0
56,retired,married,,no,2334,no,no,,20,jun,32,4,-1,0,,0
51,retired,married,,no,7011,yes,no,cellular,16,apr,251,2,266,3,other,1
52,retired,married,tertiary,no,5832,yes,no,cellular,15,apr,238,3,323,2,failure,0
55,retired,married,tertiary,no,1689,yes,no,cellular,19,nov,164,1,-1,0,,0
51,retired,divorced,secondary,no,609,yes,no,cellular,8,may,134,1,170,5,failure,0
58,blue-collar,married,secondary,no,714,no,no,cellular,15,may,122,8,-1,0,,0
52,entrepreneur,divorced,secondary,no,-297,no,yes,,26,may,91,3,-1,0,,0
52,entrepreneur,married,tertiary,no,0,no,no,,19,jun,163,3,-1,0,,0
49,retired,married,tertiary,no,663,yes,no,,15,may,305,1,-1,0,,0
52,retired,married,tertiary,no,0,no,no,cellular,28,aug,84,15,-1,0,,0
56,retired,married,secondary,no,765,no,no,cellular,7,aug,481,1,-1,0,,0
53,retired,married,primary,no,0,yes,no,,5,jun,285,2,-1,0,,0
51,blue-collar,married,primary,no,0,no,no,cellular,7,aug,228,6,-1,0,,0
60,retired,married,secondary,no,2553,no,yes,cellular,18,jul,112,2,-1,0,,0
57,retired,married,secondary,no,507,no,no,cellular,30,apr,319,1,86,1,success,0
59,retired,divorced,secondary,no,-123,yes,yes,,20,may,171,1,-1,0,,0
50,retired,married,primary,no,1260,no,no,,5,jun,107,1,-1,0,,0
59,housemaid,married,primary,no,0,no,yes,telephone,28,jul,40,2,-1,0,,0
49,retired,married,secondary,no,14091,yes,no,cellular,31,jul,66,1,-1,0,,0
54,self-employed,single,tertiary,no,2280,no,no,telephone,21,nov,336,1,-1,0,,0
