age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
55,retired,divorced,secondary,no,-127,no,no,cellular,17,jul,270,3,-1,0,,0
74,management,married,tertiary,no,7353,no,no,telephone,24,jul,151,4,-1,0,,0
42,blue-collar,divorced,secondary,no,1051,no,no,,18,nov,194,2,-1,0,,0
29,services,single,secondary,no,616,no,yes,cellular,7,jul,267,2,-1,0,,0
32,management,single,tertiary,no,5709,no,no,cellular,19,aug,180,2,84,2,success,1
31,unemployed,married,secondary,no,730,no,yes,,12,may,189,3,-1,0,,0
37,blue-collar,married,secondary,no,872,yes,yes,cellular,5,feb,280,3,-1,0,,0
49,services,divorced,secondary,no,1179,no,yes,,18,jun,501,3,-1,0,,0
41,entrepreneur,divorced,secondary,no,1552,yes,no,,23,may,399,3,-1,0,,0
63,retired,married,primary,no,453,no,no,cellular,7,dec,327,2,-1,0,,0
46,technician,married,tertiary,no,1804,no,no,,11,jun,191,3,-1,0,,0
55,technician,married,secondary,no,487,no,yes,cellular,18,nov,87,2,176,1,failure,0
53,housemaid,married,primary,no,380,yes,no,cellular,14,jul,368,3,-1,0,,0
30,technician,single,tertiary,no,12212,no,no,cellular,21,oct,584,3,238,13,other,1
30,management,single,tertiary,no,22,yes,no,telephone,2,feb,353,3,-1,0,,0
52,services,married,secondary,no,355,no,yes,cellular,11,jul,231,3,-1,0,,0
75,retired,single,secondary,no,1400,no,no,cellular,4,sep,108,3,-1,0,,0
36,blue-collar,married,secondary,no,4340,yes,no,cellular,18,nov,626,3,117,7,failure,0
38,blue-collar,married,primary,no,1323,yes,yes,,23,may,328,2,-1,0,,0
38,technician,single,secondary,no,668,no,no,cellular,14,aug,959,5,-1,0,,0
49,technician,married,secondary,no,582,yes,no,cellular,24,jul,243,2,-1,0,,0
73,retired,married,primary,no,5007,no,no,cellular,16,feb,128,6,-1,0,,1
56,retired,single,secondary,no,479,no,yes,cellular,28,jul,902,3,-1,0,,1
44,blue-collar,married,primary,no,905,yes,no,,8,may,284,3,-1,0,,0
57,retired,married,tertiary,no,8387,no,no,cellular,3,feb,149,3,-1,0,,0
61,services,divorced,secondary,no,486,no,yes,telephone,8,jul,211,2,-1,0,,0
34,admin.,married,secondary,no,381,no,no,cellular,25,may,136,2,-1,0,,0
34,services,married,secondary,no,955,yes,no,cellular,30,jan,199,2,-1,0,,0
36,blue-collar,married,primary,no,853,yes,no,,26,may,155,3,-1,0,,0
48,blue-collar,married,primary,no,4952,yes,no,telephone,15,may,74,2,-1,0,,0
48,housemaid,married,primary,no,1525,no,no,cellular,7,aug,216,3,-1,0,,0
36,blue-collar,married,secondary,no,702,yes,no,,12,jun,87,4,-1,0,,0
34,management,single,tertiary,no,3902,no,no,cellular,20,nov,345,4,-1,0,,0
45,entrepreneur,single,primary,no,2474,yes,no,cellular,19,nov,139,2,-1,0,,0
58,admin.,married,secondary,no,6355,yes,no,,19,jun,79,7,-1,0,,0
66,retired,divorced,tertiary,no,18225,no,no,cellular,25,aug,208,2,-1,0,,0
45,blue-collar,married,primary,no,249,yes,no,,14,may,157,5,-1,0,,0
52,housemaid,single,secondary,no,1149,no,no,telephone,28,jan,98,2,-1,0,,0
32,technician,single,secondary,no,1975,yes,no,cellular,25,jul,125,4,-1,0,,0
45,blue-collar,single,secondary,no,449,no,no,cellular,30,jul,261,3,-1,0,,0
49,management,married,tertiary,no,624,no,yes,cellular,4,feb,348,3,-1,0,,0
43,services,married,secondary,no,350,yes,no,,5,may,149,3,-1,0,,0
32,management,married,tertiary,no,462,yes,no,cellular,29,jan,499,3,258,1,other,0
30,student,single,secondary,no,2275,no,no,cellular,25,may,287,2,88,4,failure,1
49,services,married,secondary,no,374,no,no,cellular,11,aug,306,4,-1,0,,0
42,technician,married,secondary,no,1120,yes,no,,14,may,235,2,-1,0,,0
38,blue-collar,married,secondary,no,350,yes,no,cellular,17,nov,308,3,131,1,failure,0
44,self-employed,divorced,tertiary,no,710,yes,no,,24,jun,145,6,-1,0,,0
54,blue-collar,married,secondary,no,2437,yes,no,cellular,31,aug,302,2,474,1,failure,1
36,blue-collar,married,secondary,no,453,yes,yes,,8,may,991,3,-1,0,,0
38,admin.,married,secondary,no,3618,no,no,cellular,9,apr,464,3,-1,0,,0
38,blue-collar,married,secondary,no,854,yes,no,,8,may,516,3,-1,0,,0
50,technician,married,,no,2456,yes,no,cellular,17,nov,534,3,195,1,failure,0
58,management,married,primary,no,350,no,no,cellular,3,feb,1031,2,-1,0,,1
34,blue-collar,married,primary,no,245,yes,yes,telephone,31,jul,489,20,-1,0,,0
35,management,single,tertiary,no,521,yes,no,cellular,17,jul,106,2,-1,0,,0
48,technician,married,secondary,no,1290,no,no,cellular,5,aug,1262,3,-1,0,,1
29,management,single,tertiary,no,727,no,no,cellular,22,may,126,2,-1,0,,0
52,management,married,secondary,no,1515,no,no,cellular,16,jul,490,2,-1,0,,1
40,admin.,single,secondary,no,1910,yes,no,cellular,18,may,44,3,178,3,failure,0
34,technician,single,tertiary,no,477,no,no,cellular,5,aug,203,4,-1,0,,0
41,admin.,single,secondary,no,588,yes,no,cellular,15,apr,452,2,-1,0,,0
41,services,married,secondary,no,467,yes,no,cellular,18,may,1067,3,-1,0,,1
60,management,married,tertiary,no,2710,no,no,,15,may,212,4,-1,0,,0
49,blue-collar,married,primary,no,2106,yes,no,,16,may,242,2,-1,0,,0
48,housemaid,married,primary,no,389,no,no,,9,jun,109,3,-1,0,,0
33,technician,single,tertiary,no,2237,no,yes,cellular,20,nov,260,3,183,1,failure,0
49,housemaid,single,tertiary,no,3582,no,no,telephone,16,mar,329,2,274,2,failure,0
62,blue-collar,married,primary,no,6621,yes,no,cellular,6,may,245,3,254,5,failure,0
55,technician,married,secondary,no,487,no,yes,,26,may,164,2,-1,0,,0
43,blue-collar,divorced,primary,no,635,yes,no,cellular,20,apr,1307,3,-1,0,,1
37,management,married,tertiary,no,388,no,no,cellular,26,aug,229,9,-1,0,,0
34,blue-collar,single,secondary,no,352,no,no,,9,may,179,3,-1,0,,0
55,management,married,tertiary,no,4104,no,no,cellular,22,apr,342,2,278,2,failure,1
42,blue-collar,married,secondary,no,380,yes,no,,14,may,203,4,-1,0,,0
40,management,married,tertiary,no,543,no,no,cellular,18,nov,226,2,-1,0,,0
37,technician,married,secondary,no,170,no,yes,cellular,13,aug,858,3,-1,0,,1
32,self-employed,single,tertiary,no,1013,no,no,cellular,4,aug,257,2,-1,0,,0
40,management,married,tertiary,no,834,yes,no,cellular,8,aug,208,9,-1,0,,0
31,entrepreneur,single,tertiary,no,752,yes,yes,cellular,29,jul,380,6,-1,0,,0
24,admin.,single,secondary,no,4461,no,yes,cellular,19,aug,100,2,-1,0,,0
31,management,married,tertiary,no,1110,no,yes,cellular,17,apr,117,3,-1,0,,0
41,housemaid,divorced,secondary,no,8133,no,no,,9,jun,143,3,-1,0,,0
29,blue-collar,divorced,,no,2673,yes,no,cellular,17,jul,188,2,-1,0,,0
43,management,married,tertiary,no,965,yes,no,,29,may,72,2,-1,0,,0
41,entrepreneur,divorced,secondary,no,1552,yes,no,,23,may,399,3,-1,0,,0
39,technician,married,secondary,no,350,no,no,cellular,5,aug,444,2,-1,0,,0
42,technician,single,secondary,no,484,yes,yes,cellular,28,jul,161,3,-1,0,,0
30,management,single,secondary,no,1317,yes,no,cellular,20,apr,209,2,334,1,failure,0
28,blue-collar,married,secondary,no,972,yes,no,cellular,21,jul,506,3,-1,0,,0
73,retired,married,tertiary,no,4245,no,no,cellular,7,aug,151,2,-1,0,,0
41,admin.,married,secondary,no,913,yes,no,cellular,4,may,225,4,-1,0,,0
34,blue-collar,married,secondary,no,5346,yes,no,,20,may,240,3,-1,0,,0
37,self-employed,single,tertiary,no,5043,yes,no,cellular,21,nov,262,6,-1,0,,0
42,housemaid,married,secondary,no,4960,no,no,cellular,14,aug,189,3,-1,0,,0
42,blue-collar,married,primary,no,242,yes,no,,19,jun,184,4,-1,0,,0
41,blue-collar,married,primary,no,127,yes,no,cellular,14,may,220,11,-1,0,,0
55,self-employed,married,secondary,no,-138,yes,no,cellular,6,may,242,2,342,1,failure,0
36,housemaid,married,secondary,no,355,no,no,telephone,21,jul,340,8,-1,0,,0
49,management,married,secondary,no,973,yes,no,cellular,13,may,137,7,-1,0,,0
36,blue-collar,married,primary,no,206,yes,no,,6,may,114,3,-1,0,,0
38,management,married,tertiary,no,350,no,no,cellular,12,aug,278,4,-1,0,,0
35,technician,married,secondary,no,1516,no,no,cellular,11,aug,125,4,-1,0,,0
53,admin.,single,secondary,no,3482,no,no,,13,may,494,2,-1,0,,0
37,technician,married,tertiary,no,2868,no,no,,9,jun,435,2,-1,0,,0
33,services,married,secondary,no,943,yes,no,cellular,19,nov,426,3,-1,0,,0
35,technician,single,tertiary,no,786,no,no,cellular,28,aug,293,9,-1,0,,0
28,technician,single,secondary,no,524,yes,no,,30,may,102,3,-1,0,,0
62,blue-collar,married,secondary,no,350,no,yes,,5,jun,159,2,-1,0,,0
35,technician,married,secondary,no,834,yes,no,cellular,16,aug,240,4,182,9,success,1
31,student,single,secondary,no,1298,yes,no,,6,may,110,3,-1,0,,0
31,admin.,single,secondary,no,2342,no,no,cellular,12,apr,154,3,-1,0,,0
30,admin.,single,,no,524,no,no,cellular,28,sep,219,2,-1,0,,0
37,management,married,tertiary,no,559,yes,no,cellular,17,nov,223,2,-1,0,,0
35,unemployed,married,secondary,no,416,no,yes,cellular,30,jul,224,9,-1,0,,0
34,management,single,tertiary,no,1760,yes,no,,27,may,210,6,-1,0,,0
42,management,divorced,tertiary,no,1665,yes,no,cellular,9,apr,501,3,141,5,failure,0
33,housemaid,single,secondary,no,399,yes,no,cellular,8,may,222,4,360,2,failure,0
41,services,divorced,secondary,no,2307,yes,yes,cellular,16,apr,385,2,147,1,failure,0
59,retired,married,secondary,no,4088,yes,no,cellular,20,jul,213,3,92,8,failure,1
39,blue-collar,single,secondary,no,3461,yes,no,cellular,21,nov,44,4,185,2,failure,0
32,admin.,single,secondary,no,563,no,no,cellular,30,apr,203,2,-1,0,,0
28,admin.,single,secondary,no,1677,no,no,cellular,30,apr,139,2,31,4,failure,0
44,technician,married,tertiary,no,-455,no,no,cellular,8,aug,138,7,-1,0,,0
34,management,married,secondary,no,484,no,no,cellular,21,aug,216,5,-1,0,,0
27,admin.,single,tertiary,no,1110,yes,no,cellular,27,feb,93,3,-1,0,,0
41,blue-collar,single,secondary,no,707,no,yes,cellular,5,feb,285,4,-1,0,,0
39,services,married,secondary,no,4367,no,no,cellular,16,oct,191,2,-1,0,,1
38,entrepreneur,married,secondary,no,484,no,no,,20,may,133,2,-1,0,,0
50,management,married,tertiary,no,542,no,yes,cellular,18,jul,303,2,-1,0,,0
35,entrepreneur,single,tertiary,no,3367,no,no,cellular,21,nov,275,4,-1,0,,0
52,management,married,tertiary,no,5458,yes,no,cellular,18,dec,441,2,182,2,failure,1
37,technician,single,tertiary,no,7896,yes,no,cellular,28,dec,172,2,122,3,failure,0
32,technician,married,secondary,no,2676,no,no,cellular,14,dec,455,2,175,2,failure,1
38,admin.,single,secondary,no,483,no,no,cellular,30,jan,667,4,228,14,other,0
40,management,single,tertiary,no,777,yes,no,cellular,6,may,52,4,169,2,failure,0
36,self-employed,married,tertiary,no,792,yes,no,cellular,30,apr,104,2,164,2,other,0
42,blue-collar,married,primary,no,1761,yes,no,cellular,12,may,259,3,357,2,failure,0
34,admin.,married,secondary,no,548,no,no,cellular,16,jul,167,3,-1,0,,0
39,management,divorced,tertiary,no,2125,no,no,cellular,15,jul,549,6,-1,0,,1
34,admin.,single,secondary,no,970,no,no,cellular,17,apr,246,3,343,3,failure,0
33,blue-collar,married,secondary,no,3661,yes,no,,20,may,754,2,-1,0,,1
50,technician,divorced,secondary,no,390,no,no,,12,may,335,4,-1,0,,0
49,services,married,secondary,no,809,no,no,cellular,19,aug,634,4,-1,0,,0
53,blue-collar,married,primary,no,3535,yes,no,cellular,13,may,189,2,174,2,failure,0
54,admin.,single,secondary,no,2748,yes,no,cellular,3,nov,447,2,-1,0,,1
61,management,married,tertiary,no,6215,yes,no,cellular,21,jul,285,2,-1,0,,0
26,student,single,secondary,no,4476,no,no,cellular,5,apr,942,5,185,7,failure,1
47,admin.,married,tertiary,no,2902,no,no,cellular,1,jun,104,2,293,7,failure,1
47,technician,married,secondary,no,384,no,no,cellular,26,aug,368,5,-1,0,,0
50,blue-collar,married,primary,no,679,no,yes,telephone,23,jul,120,7,-1,0,,0
41,admin.,married,secondary,no,610,yes,no,cellular,17,apr,181,2,281,1,failure,0
45,unemployed,married,secondary,no,903,no,no,telephone,4,feb,160,2,-1,0,,0
58,technician,married,secondary,no,426,yes,no,cellular,28,jul,128,4,-1,0,,0
60,retired,married,tertiary,no,608,no,yes,cellular,19,aug,320,2,-1,0,,0
44,blue-collar,married,secondary,no,1948,yes,yes,cellular,16,apr,1498,3,-1,0,,1
43,housemaid,divorced,tertiary,no,10117,yes,no,,29,may,197,3,-1,0,,0
70,retired,divorced,primary,no,2377,no,no,cellular,15,jun,654,3,92,2,success,1
50,admin.,married,primary,no,3994,yes,yes,telephone,31,jul,1074,10,-1,0,,1
34,blue-collar,married,primary,no,509,yes,no,,21,may,242,4,-1,0,,0
62,management,married,primary,no,350,yes,no,cellular,15,jul,146,9,-1,0,,0
29,admin.,single,secondary,no,351,no,no,cellular,3,jun,77,2,-1,0,,0
27,technician,single,secondary,no,2197,no,no,cellular,26,may,172,3,-1,0,,0
34,admin.,single,secondary,no,664,no,yes,cellular,23,apr,126,5,156,1,other,0
35,services,married,secondary,no,350,no,no,cellular,4,feb,299,2,-1,0,,0
42,blue-collar,married,,no,836,yes,no,,20,may,132,9,-1,0,,0
36,technician,single,tertiary,no,369,no,no,cellular,20,aug,380,4,-1,0,,0
47,self-employed,married,tertiary,no,1615,yes,no,cellular,6,feb,114,3,-1,0,,0
41,blue-collar,married,secondary,no,473,yes,no,,6,jun,200,4,-1,0,,0
60,housemaid,married,primary,no,785,yes,no,telephone,28,jul,157,7,-1,0,,0
77,retired,married,secondary,no,26802,no,no,telephone,15,jul,254,3,-1,0,,0
28,management,single,tertiary,no,350,no,no,cellular,7,aug,160,2,-1,0,,0
68,housemaid,divorced,primary,no,4051,no,no,telephone,3,mar,869,2,-1,0,,1
29,blue-collar,married,secondary,no,595,yes,no,cellular,7,may,156,2,344,2,failure,0
38,admin.,single,secondary,no,1631,no,no,telephone,24,jul,154,3,-1,0,,0
42,management,divorced,tertiary,no,840,yes,no,,7,may,512,3,-1,0,,0
53,management,married,tertiary,no,696,no,no,cellular,11,aug,272,2,180,6,success,1
34,management,married,tertiary,no,295,yes,no,cellular,26,aug,142,5,-1,0,,0
30,student,single,secondary,no,596,yes,no,,14,may,197,5,-1,0,,0
35,blue-collar,married,primary,no,1515,yes,no,,21,may,455,3,-1,0,,0
51,unemployed,married,primary,no,-34,yes,no,,27,may,60,2,-1,0,,0
60,management,single,tertiary,no,1737,yes,no,,5,may,209,6,-1,0,,0
50,services,married,secondary,no,1705,no,no,cellular,4,jul,169,3,-1,0,,0
36,housemaid,divorced,primary,no,396,yes,no,telephone,11,jul,66,3,-1,0,,0
33,management,single,tertiary,no,497,no,no,cellular,9,jun,198,3,92,3,success,1
61,retired,married,secondary,no,1871,yes,yes,,14,may,1160,3,-1,0,,1
30,services,single,secondary,no,-8,yes,no,,26,may,288,3,-1,0,,0
66,retired,married,tertiary,no,2409,no,yes,cellular,9,nov,361,2,95,1,other,0
39,admin.,married,secondary,no,702,yes,no,cellular,24,jul,142,3,-1,0,,0
49,management,married,tertiary,no,350,no,no,cellular,19,aug,248,3,-1,0,,0
39,self-employed,married,secondary,no,461,no,no,cellular,26,aug,214,9,-1,0,,0
46,management,married,,no,537,yes,no,,7,may,220,2,-1,0,,0
51,blue-collar,married,primary,no,4002,yes,yes,cellular,11,may,603,2,285,2,other,0
29,management,single,tertiary,no,20935,no,no,cellular,15,jun,223,2,-1,0,,1
42,blue-collar,married,primary,no,987,yes,no,cellular,14,may,235,2,-1,0,,0
63,retired,married,secondary,no,1288,no,no,cellular,15,jul,427,3,183,3,success,1
81,retired,divorced,secondary,no,981,no,no,telephone,8,feb,140,3,181,1,failure,0
30,management,single,tertiary,no,350,no,no,telephone,27,may,233,3,-1,0,,0
35,management,married,tertiary,no,2394,yes,no,cellular,15,may,137,4,177,1,failure,0
52,admin.,married,secondary,no,220,yes,no,cellular,10,jul,363,2,-1,0,,0
30,blue-collar,single,secondary,no,304,yes,no,cellular,2,mar,560,2,89,11,failure,1
39,,married,,no,2049,no,no,,9,jun,98,2,-1,0,,0
36,management,married,tertiary,no,3651,yes,no,cellular,17,jun,520,3,227,4,failure,1
51,admin.,married,secondary,no,1979,no,no,cellular,31,jul,92,3,-1,0,,0
50,technician,married,secondary,no,357,no,no,,19,jun,389,8,-1,0,,0
47,technician,married,secondary,no,1215,no,no,cellular,29,aug,115,5,-1,0,,0
29,services,single,secondary,no,609,yes,no,,23,may,113,11,-1,0,,0
36,admin.,married,secondary,no,780,yes,no,cellular,21,jul,117,5,-1,0,,0
35,admin.,married,secondary,no,869,yes,no,telephone,6,may,210,2,-1,0,,0
33,blue-collar,married,secondary,no,1467,yes,no,,28,may,375,4,-1,0,,0
40,technician,married,secondary,no,649,no,no,cellular,22,aug,235,2,-1,0,,0
52,admin.,divorced,,no,4554,no,no,,19,jun,370,3,-1,0,,0
40,technician,married,secondary,no,1060,yes,no,cellular,17,apr,231,2,346,3,failure,0
24,admin.,single,secondary,no,722,no,no,cellular,6,oct,253,2,-1,0,,1
61,management,divorced,tertiary,no,6494,yes,no,cellular,25,aug,91,6,-1,0,,0
57,housemaid,married,primary,no,350,yes,no,cellular,17,jul,1338,3,-1,0,,1
45,blue-collar,married,primary,yes,350,no,yes,cellular,22,jul,466,9,-1,0,,0
52,unemployed,married,secondary,no,543,yes,no,,18,jun,340,7,-1,0,,0
32,unemployed,single,secondary,no,2653,no,no,telephone,6,feb,228,6,-1,0,,0
40,blue-collar,single,secondary,no,2382,yes,no,cellular,5,may,122,5,349,2,failure,0
35,management,single,secondary,no,1823,no,no,telephone,4,feb,78,2,-1,0,,0
54,blue-collar,married,secondary,no,4619,yes,yes,cellular,20,nov,79,2,-1,0,,0
41,services,single,secondary,no,7416,yes,no,cellular,15,may,702,4,357,3,other,1
57,services,married,secondary,no,350,no,no,cellular,22,oct,137,2,106,1,failure,0
41,blue-collar,married,primary,no,1723,yes,no,telephone,28,jul,116,6,-1,0,,0
31,management,married,tertiary,no,435,yes,yes,cellular,18,may,61,2,-1,0,,0
35,unemployed,single,secondary,no,527,no,no,,8,may,110,5,-1,0,,0
34,blue-collar,married,secondary,no,907,yes,yes,cellular,4,feb,245,3,253,1,failure,0
45,admin.,divorced,secondary,no,15861,yes,no,,2,jun,519,2,-1,0,,0
31,blue-collar,married,primary,no,958,yes,no,,9,may,219,3,-1,0,,0
41,entrepreneur,married,secondary,yes,350,no,no,,6,jun,154,5,-1,0,,0
38,technician,divorced,tertiary,no,469,no,no,cellular,23,jul,162,9,-1,0,,0
31,blue-collar,married,secondary,no,1588,yes,no,cellular,20,apr,513,2,341,1,failure,0
39,technician,married,tertiary,no,7318,no,no,cellular,1,jun,210,2,-1,0,,0
49,housemaid,single,tertiary,no,4077,no,no,,12,jun,1028,7,-1,0,,1
36,management,single,tertiary,no,3985,yes,no,,27,may,103,10,-1,0,,0
50,management,divorced,tertiary,no,18314,yes,no,cellular,26,may,243,3,96,3,other,1
63,management,married,tertiary,no,8285,no,no,cellular,26,aug,462,18,-1,0,,0
65,retired,married,secondary,no,593,no,no,cellular,31,aug,149,2,-1,0,,0
54,services,married,secondary,no,350,yes,no,,20,may,398,6,-1,0,,0
58,retired,single,secondary,no,4715,no,no,,20,jun,396,2,-1,0,,0
37,technician,married,secondary,no,356,yes,no,cellular,11,may,239,3,348,2,failure,0
45,management,single,secondary,no,815,no,no,cellular,28,aug,113,13,-1,0,,0
53,blue-collar,married,secondary,no,574,yes,yes,cellular,28,jul,266,6,-1,0,,0
29,blue-collar,married,primary,no,766,yes,no,,30,may,1228,3,-1,0,,1
38,technician,married,tertiary,no,1194,yes,yes,cellular,25,oct,164,2,-1,0,,0
42,blue-collar,married,primary,no,1130,yes,no,cellular,12,may,241,2,357,1,failure,0
48,technician,married,secondary,no,849,yes,no,cellular,31,jul,72,11,-1,0,,0
36,management,single,tertiary,no,1399,yes,no,cellular,17,nov,136,3,129,1,failure,0
41,management,married,tertiary,no,3289,no,no,cellular,6,oct,643,2,99,3,failure,1
37,technician,married,secondary,no,351,yes,yes,,21,may,120,2,-1,0,,0
41,admin.,married,secondary,no,-632,yes,yes,cellular,19,nov,322,4,117,2,other,0
45,blue-collar,married,primary,no,223,yes,no,,27,may,137,4,-1,0,,0
42,blue-collar,divorced,primary,no,404,yes,no,cellular,13,may,45,6,362,3,other,0
34,self-employed,married,secondary,no,567,yes,yes,cellular,15,jul,352,6,-1,0,,0
55,admin.,single,secondary,no,895,yes,no,cellular,12,may,340,2,370,1,failure,0
31,admin.,single,tertiary,no,5087,yes,no,,3,jun,261,2,-1,0,,0
34,services,single,secondary,no,1518,yes,no,cellular,16,nov,446,2,-1,0,,1
35,services,divorced,secondary,no,440,yes,no,cellular,18,may,149,3,-1,0,,0
30,management,single,tertiary,no,1224,yes,no,cellular,5,jun,544,2,-1,0,,1
36,housemaid,divorced,secondary,no,1137,yes,no,cellular,15,may,700,2,-1,0,,0
81,retired,married,secondary,no,1073,no,no,telephone,22,jun,330,4,-1,0,,0
37,services,married,secondary,no,2485,no,no,,11,jun,471,2,-1,0,,0
34,technician,married,tertiary,no,1387,yes,no,,26,may,160,4,-1,0,,0
36,admin.,married,primary,no,589,yes,no,,2,jun,142,3,-1,0,,0
39,blue-collar,married,secondary,no,1315,yes,no,cellular,28,jul,154,5,-1,0,,0
50,management,married,tertiary,no,1869,no,no,cellular,25,aug,395,6,-1,0,,0
25,admin.,single,secondary,no,5031,yes,no,,28,may,542,3,-1,0,,0
59,retired,married,primary,no,691,yes,no,telephone,18,may,62,11,-1,0,,0
37,services,single,secondary,no,1413,yes,yes,cellular,16,apr,362,2,-1,0,,0
34,services,married,secondary,no,930,yes,no,cellular,30,apr,104,2,-1,0,,0
57,entrepreneur,divorced,tertiary,no,722,yes,no,cellular,19,nov,260,6,-1,0,,0
38,blue-collar,married,secondary,no,1068,yes,no,cellular,28,jul,126,4,-1,0,,0
39,services,single,secondary,no,860,yes,no,,26,may,357,2,-1,0,,0
34,management,married,tertiary,no,6409,yes,no,cellular,20,nov,145,3,-1,0,,0
35,management,married,tertiary,no,4019,yes,no,cellular,17,apr,405,2,-1,0,,0
39,technician,single,tertiary,no,1321,no,no,cellular,19,aug,155,7,-1,0,,0
55,unemployed,married,secondary,no,1911,no,no,cellular,20,nov,724,3,-1,0,,0
47,blue-collar,married,primary,no,1250,yes,no,telephone,15,may,61,2,340,1,failure,0
28,management,single,tertiary,no,365,no,no,cellular,24,mar,151,3,-1,0,,0
38,management,single,tertiary,no,974,yes,no,,6,jun,176,4,-1,0,,0
26,technician,single,secondary,no,1721,yes,yes,cellular,7,may,201,3,-1,0,,0
35,technician,single,secondary,no,1021,no,no,cellular,8,aug,80,3,-1,0,,0
79,retired,married,primary,no,29690,no,no,cellular,15,mar,292,2,91,2,other,1
42,management,divorced,tertiary,no,419,yes,no,cellular,30,jul,184,3,-1,0,,0
56,technician,single,tertiary,no,817,yes,no,cellular,18,jul,709,4,-1,0,,1
48,blue-collar,married,primary,no,524,yes,yes,,8,may,143,4,-1,0,,0
39,management,married,secondary,no,408,no,no,telephone,28,aug,110,21,-1,0,,0
32,technician,married,secondary,no,966,yes,no,cellular,6,may,54,2,-1,0,,0
30,student,single,secondary,no,5066,yes,no,,26,may,364,3,-1,0,,0
42,unemployed,single,secondary,no,356,no,no,,9,jun,169,4,-1,0,,0
40,unemployed,single,secondary,no,1704,yes,no,cellular,13,may,399,3,343,4,failure,0
36,technician,married,secondary,no,489,yes,yes,,6,jun,87,14,-1,0,,0
35,admin.,single,secondary,no,591,no,no,cellular,22,jul,525,2,-1,0,,0
44,services,married,tertiary,no,762,yes,no,telephone,19,nov,177,5,169,5,failure,0
